link-href,atcCode,name,ddd,unit,adminRoute,note
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB01,betamethasone,1.5,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB01,betamethasone,1.5,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB01,betamethasone,0.4,mg,P,depot
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB02,dexamethasone,1.5,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB02,dexamethasone,1.5,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB03,fluocortolone,10,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB04,methylprednisolone,7.5,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB04,methylprednisolone,20,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB05,paramethasone,4,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB05,paramethasone,4,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB06,prednisolone,10,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB06,prednisolone,10,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB07,prednisone,10,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB08,triamcinolone,7.5,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB08,triamcinolone,7.5,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB09,hydrocortisone,30,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB09,hydrocortisone,30,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB10,cortisone,37.5,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB10,cortisone,37.5,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB11,prednylidene,12,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB12,rimexolone,20,mg,P,intraarticular
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB13,deflazacort,15,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB14,cloprednol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB15,meprednisone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB17,cortivazol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB,H02AB18,vamorolone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=D06BB10,D06BB10,imiquimod,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C07AA02,C07AA02,oxprenolol,0.16,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C07AA02,C07AA02,oxprenolol,0.16,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C03AA03,C03AA03,hydrochlorothiazide,25,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C01BB02,C01BB02,mexiletine,0.8,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C01BB02,C01BB02,mexiletine,0.8,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=B06AA10,B06AA10,desoxyribonuclease,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A14AB01,A14AB01,nandrolone,2,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A12AA13,A12AA13,calcium citrate,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A10BX01,A10BX01,guar gum,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A10BJ,A10BJ01,exenatide,0.286,mg,P,depot inj
https://atcddd.fhi.no/atc_ddd_index/?code=A10BJ,A10BJ01,exenatide,15,mcg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A10BJ,A10BJ02,liraglutide,1.5,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A10BJ,A10BJ03,lixisenatide,20,mcg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A10BJ,A10BJ04,albiglutide,5.7,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A10BJ,A10BJ05,dulaglutide,0.16,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A10BJ,A10BJ06,semaglutide,10.5,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A10BJ,A10BJ06,semaglutide,0.11,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A10BJ,A10BJ07,beinaglutide,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A03FA02,A03FA02,cisapride,30,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A03FA02,A03FA02,cisapride,30,mg,R,
https://atcddd.fhi.no/atc_ddd_index/?code=A01AB22,A01AB22,doxycycline,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=V03AC01,V03AC01,deferoxamine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=S01AE02,S01AE02,norfloxacin,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=P01AX06,P01AX06,atovaquone,2.25,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N06AX18,N06AX18,reboxetine,8,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N05BA05,N05BA05,potassium clorazepate,20,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N02CA02,N02CA02,ergotamine,4,mg,Inhal.aerosol,
https://atcddd.fhi.no/atc_ddd_index/?code=N02CA02,N02CA02,ergotamine,4,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N02CA02,N02CA02,ergotamine,4,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=N02CA02,N02CA02,ergotamine,4,mg,R,
https://atcddd.fhi.no/atc_ddd_index/?code=N02CA02,N02CA02,ergotamine,4,mg,SL,
https://atcddd.fhi.no/atc_ddd_index/?code=N01BB03,N01BB03,mepivacaine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=N01AH06,N01AH06,remifentanil,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=N01AB07,N01AB07,desflurane,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L04AC02,L04AC02,basiliximab,40,mg,P,course dose
https://atcddd.fhi.no/atc_ddd_index/?code=L01CB02,L01CB02,teniposide,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L01AX04,L01AX04,dacarbazine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J05AB11,J05AB11,valaciclovir,3,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=J01MA06,J01MA06,norfloxacin,0.8,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=J01DF,J01DF01,aztreonam,0.225,g,Inhal.solution,
https://atcddd.fhi.no/atc_ddd_index/?code=J01DF,J01DF01,aztreonam,4,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=J01DF,J01DF02,carumonam,2,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=J01CA08,J01CA08,pivmecillinam,0.6,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=G03GA02,G03GA02,human menopausal gonadotrophin,75,U,P,
https://atcddd.fhi.no/atc_ddd_index/?code=G03AD01,G03AD01,levonorgestrel,1.5,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=G03AC03,G03AC03,levonorgestrel,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=G01AX12,G01AX12,ciclopirox,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=D08AJ06,D08AJ06,didecyldimethylammonium chloride,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=D01AE14,D01AE14,ciclopirox,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C07AB04,C07AB04,acebutolol,0.4,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C07AB04,C07AB04,acebutolol,0.4,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=B01AA10,B01AA10,diphenadione,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A16AX07,A16AX07,sapropterin,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A14AA02,A14AA02,stanozolol,5,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A14AA02,A14AA02,stanozolol,3.5,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A10BH01,A10BH01,sitagliptin,0.1,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A08AA01,A08AA01,phentermine,15,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A05BA08,A05BA08,glycyrrhizic acid,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A03AA04,A03AA04,mebeverine,0.3,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=V03AB13,V03AB13,obidoxime,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=S01EB06,S01EB06,neostigmine,0.4,ml,,
https://atcddd.fhi.no/atc_ddd_index/?code=S01EB06,S01EB06,neostigmine,40,mg,ointment,
https://atcddd.fhi.no/atc_ddd_index/?code=P01CC01,P01CC01,nifurtimox,0.7,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N07XX05,N07XX05,amifampridine,40,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N07CA03,N07CA03,flunarizine,10,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N07AA01,N07AA01,neostigmine,60,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N07AA01,N07AA01,neostigmine,2,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=N05CF04,N05CF04,eszopiclone,2,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N05CE03,N05CE03,pyrithyldione,0.2,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N05BE01,N05BE01,buspirone,30,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N05AX12,N05AX12,aripiprazole,15,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N05AX12,N05AX12,aripiprazole,15,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=N05AX12,N05AX12,aripiprazole,13.3,mg,P,depot
https://atcddd.fhi.no/atc_ddd_index/?code=N05AA01,N05AA01,chlorpromazine,0.3,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N05AA01,N05AA01,chlorpromazine,0.1,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=N05AA01,N05AA01,chlorpromazine,0.3,g,R,
https://atcddd.fhi.no/atc_ddd_index/?code=N04BC09,N04BC09,rotigotine,6,mg,TD,patch
https://atcddd.fhi.no/atc_ddd_index/?code=N03AE01,N03AE01,clonazepam,8,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N03AE01,N03AE01,clonazepam,8,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=N02BB03,N02BB03,aminophenazone,0.5,g,R,
https://atcddd.fhi.no/atc_ddd_index/?code=N02AC01,N02AC01,dextromoramide,20,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N02AC01,N02AC01,dextromoramide,20,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=N02AC01,N02AC01,dextromoramide,40,mg,R,
https://atcddd.fhi.no/atc_ddd_index/?code=M02AX03,M02AX03,dimethyl sulfoxide,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=M01AH06,M01AH06,lumiracoxib,0.1,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=L02AA03,L02AA03,ethinylestradiol,1.5,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=L01XX03,L01XX03,altretamine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L01DC01,L01DC01,bleomycin,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L01CA02,L01CA02,vincristine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J01XX08,J01XX08,linezolid,1.2,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=J01XX08,J01XX08,linezolid,1.2,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=J01MA11,J01MA11,grepafloxacin,0.4,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=J01CF03,J01CF03,meticillin,4,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=H01AX01,H01AX01,pegvisomant,10,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=G04BX13,G04BX13,dimethyl sulfoxide,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=G04BX01,G04BX01,magnesium hydroxide,0.5,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=G04BE02,G04BE02,papaverine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=G03CA01,G03CA01,ethinylestradiol,25,mcg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=D11AX02,D11AX02,gamolenic acid,0.4,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=D03AX11,D03AX11,sodium chlorite,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C10AD05,C10AD05,nicotinyl alcohol (pyridylcarbinol),0.9,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=R01AA07,R01AA07,xylometazoline,0.8,mg,N,
https://atcddd.fhi.no/atc_ddd_index/?code=N04BX03,N04BX03,budipine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=B05CX01,B05CX01,glucose,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=N02BA01,N02BA01,acetylsalicylic acid,3,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N02BA01,N02BA01,acetylsalicylic acid,1,g,P,Expressed as lysine acetylsalisylate
https://atcddd.fhi.no/atc_ddd_index/?code=N02BA01,N02BA01,acetylsalicylic acid,3,g,R,
https://atcddd.fhi.no/atc_ddd_index/?code=M02AA26,M02AA26,nimesulide,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=M01AX17,M01AX17,nimesulide,0.2,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=B01AC06,B01AC06,acetylsalicylic acid,1,tablet,O,Independent of strength
https://atcddd.fhi.no/atc_ddd_index/?code=A12AA04,A12AA04,calcium carbonate,3,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A02AC01,A02AC01,calcium carbonate,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A01AD05,A01AD05,acetylsalicylic acid,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A02BC04,A02BC04,rabeprazole,20,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=L01XX02,L01XX02,asparaginase,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J07BN,J07BN01,"covid-19, RNA-based vaccine",,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J07BN,J07BN02,"covid-19, viral vector, non-replicating",,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J07BN,J07BN03,"covid-19, inactivated virus",,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J07BN,J07BN04,"covid-19, protein subunit",,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J07BN,J07BN05,"covid-19, virus-like particles",,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A09AA04,A09AA04,tilactase,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=G03FA10,G03FA10,norgestrel and estrogen,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=G03GA06,G03GA06,follitropin beta,75,U,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A10AE,A10AE01,insulin (human),40,U,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A10AE,A10AE02,insulin (beef),40,U,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A10AE,A10AE03,insulin (pork),40,U,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A10AE,A10AE04,insulin glargine,40,U,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A10AE,A10AE05,insulin detemir,40,U,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A10AE,A10AE06,insulin degludec,40,U,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A10AE,A10AE07,insulin icodec,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A10AE,A10AE30,combinations,40,U,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A10AE,A10AE54,insulin glargine and lixisenatide,40,U,P,Refers to insulin glargine
https://atcddd.fhi.no/atc_ddd_index/?code=A10AE,A10AE56,insulin degludec and liraglutide,40,U,P,Refers to insulin degludec
https://atcddd.fhi.no/atc_ddd_index/?code=L01CD03,L01CD03,paclitaxel poliglumex,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A03BA04,A03BA04,belladonna total alkaloids,1,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A05BA03,A05BA03,silymarin,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A01AA,A01AA01,sodium fluoride,1.1,mg,O,0.5 mg fluoride
https://atcddd.fhi.no/atc_ddd_index/?code=A01AA,A01AA02,sodium monofluorophosphate,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A01AA,A01AA03,olaflur,1.1,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A01AA,A01AA04,stannous fluoride,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A01AA,A01AA30,combinations,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A01AA,A01AA51,"sodium fluoride, combinations",,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J01EE02,J01EE02,sulfadiazine and trimethoprim,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=M01AE52,M01AE52,naproxen and esomeprazole,0.5,g,O,Refers to naproxen
https://atcddd.fhi.no/atc_ddd_index/?code=C10BA02,C10BA02,simvastatin and ezetimibe,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A10BD24,A10BD24,sitagliptin and ertugliflozin,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A10BD21,A10BD21,saxagliptin and dapagliflozin,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J05AR16,J05AR16,lamivudine and raltegravir,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J05AR14,J05AR14,darunavir and cobicistat,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C09XA52,C09XA52,aliskiren and hydrochlorothiazide,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C09DB04,C09DB04,telmisartan and amlodipine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=B01AE01,B01AE01,desirudin,30,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A10BD03,A10BD03,metformin and rosiglitazone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A06AX07,A06AX07,plecanatide,3,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=G03AA13,G03AA13,norelgestromin and ethinylestradiol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J06BB02,J06BB02,tetanus immunoglobulin,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J06AA02,J06AA02,tetanus antitoxin,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=V10XX04,V10XX04,lutetium (177Lu) oxodotreotide,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=S01XA05,S01XA05,sodium edetate,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=S01EX05,S01EX05,netarsudil,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=R02AA21,R02AA21,octenidine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A03AX14,A03AX14,valethamate,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=P03BX04,P03BX04,dibutylsuccinate,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=H03AA01,H03AA01,levothyroxine sodium,0.15,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=H03AA01,H03AA01,levothyroxine sodium,0.15,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C01BA13,C01BA13,hydroquinidine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=N04BX04,N04BX04,opicapone,50,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=L01XX59,L01XX59,enasidenib,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=M09AX07,M09AX07,nusinersen,0.1,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=V09IX10,V09IX10,fluoroethyl-L-tyrosine (18F),,,,
https://atcddd.fhi.no/atc_ddd_index/?code=V10XA01,V10XA01,sodium iodide (131I),,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A16AB12,A16AB12,elosulfase alfa,20,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AC01,L03AC01,aldesleukin,0.2,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=G03GA05,G03GA05,follitropin alfa,75,U,P,
https://atcddd.fhi.no/atc_ddd_index/?code=D06BB12,D06BB12,sinecatechins,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A07DA06,A07DA06,eluxadoline,0.2,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=B01AE07,B01AE07,dabigatran etexilate,0.3,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=J05AP53,J05AP53,"ombitasvir, paritaprevir and ritonavir",,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J05AR13,J05AR13,"lamivudine, abacavir and dolutegravir",,,,
https://atcddd.fhi.no/atc_ddd_index/?code=P01BF05,P01BF05,artenimol and piperaquine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=B02BD11,B02BD11,catridecacog,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A07AB02,A07AB02,phthalylsulfathiazole,9,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=V09IA04,V09IA04,technetium (99mTc) votumumab,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=V03AE08,V03AE08,ferric citrate,6,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=B03AB01,B03AB01,ferric sodium citrate,0.75,g,O,Fe3+
https://atcddd.fhi.no/atc_ddd_index/?code=V08AC08,V08AC08,sodium iopodate,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=G03BA03,G03BA03,testosterone,0.12,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=G03BA03,G03BA03,testosterone,18,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=G03BA03,G03BA03,testosterone,0.12,g,R,
https://atcddd.fhi.no/atc_ddd_index/?code=G03BA03,G03BA03,testosterone,60,mg,SL,
https://atcddd.fhi.no/atc_ddd_index/?code=G03BA03,G03BA03,testosterone,50,mg,TD,gel
https://atcddd.fhi.no/atc_ddd_index/?code=G03BA03,G03BA03,testosterone,3,mg,TD,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AB09,L03AB09,interferon alfacon-1,4,mcg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=L04AC13,L04AC13,ixekizumab,2.9,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=B05AA01,B05AA01,albumin,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L04AA19,L04AA19,gusperimus,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L01CA06,L01CA06,vintafolide,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=H01BA,H01BA01,vasopressin (argipressin),40,U,P,
https://atcddd.fhi.no/atc_ddd_index/?code=H01BA,H01BA02,desmopressin,25,mcg,N,
https://atcddd.fhi.no/atc_ddd_index/?code=H01BA,H01BA02,desmopressin,0.4,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=H01BA,H01BA02,desmopressin,4,mcg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=H01BA,H01BA02,desmopressin,0.24,mg,SL,base
https://atcddd.fhi.no/atc_ddd_index/?code=H01BA,H01BA03,lypressin,20,U,N,
https://atcddd.fhi.no/atc_ddd_index/?code=H01BA,H01BA03,lypressin,20,U,P,
https://atcddd.fhi.no/atc_ddd_index/?code=H01BA,H01BA04,terlipressin,12,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=H01BA,H01BA05,ornipressin,5,U,P,
https://atcddd.fhi.no/atc_ddd_index/?code=R05CA01,R05CA01,tyloxapol,5,mg,Inhal.solution,
https://atcddd.fhi.no/atc_ddd_index/?code=R01AD07,R01AD07,tixocortol,8,mg,N,
https://atcddd.fhi.no/atc_ddd_index/?code=L01XX18,L01XX18,tiazofurine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J04AK07,J04AK07,thioacetazone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA23,C01CA23,theodrenaline,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A10XA01,A10XA01,tolrestat,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A07EA05,A07EA05,tixocortol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A16AX08,A16AX08,teduglutide,5,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=V04CD05,V04CD05,somatorelin,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J06AA03,J06AA03,snake venom antiserum,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=V04CC03,V04CC03,sincalide,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=R03DX06,R03DX06,seratrodast,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C02KD,C02KD01,ketanserin,40,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C02KD,C02KD01,ketanserin,40,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=M05BX06,M05BX06,romosozumab,7,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=N04AA05,N04AA05,profenamine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=M01AX13,M01AX13,proquazone,0.9,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=M01AX13,M01AX13,proquazone,0.9,g,R,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA13,C01CA13,prenalterol,10,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=R05DB11,R05DB11,pipazetate,80,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C09CA01,C09CA01,losartan,50,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C09AA03,C09AA03,lisinopril,10,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C08CA08,C08CA08,nitrendipine,20,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C04AC02,C04AC02,nicotinyl alcohol (pyridylcarbinol),0.3,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C04AC02,C04AC02,nicotinyl alcohol (pyridylcarbinol),0.3,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=B02BD10,B02BD10,von Willebrand factor,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=B02BD05,B02BD05,coagulation factor VII,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A07EC02,A07EC02,mesalazine,1.5,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A07EC02,A07EC02,mesalazine,1.5,g,R,
https://atcddd.fhi.no/atc_ddd_index/?code=A04AA01,A04AA01,ondansetron,16,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A04AA01,A04AA01,ondansetron,16,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A04AA01,A04AA01,ondansetron,16,mg,R,
https://atcddd.fhi.no/atc_ddd_index/?code=A03AD01,A03AD01,papaverine,0.1,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A03AD01,A03AD01,papaverine,0.1,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A02AB01,A02AB01,aluminium hydroxide,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A02AA04,A02AA04,magnesium hydroxide,3,g,O,
